symbol	probe	t	pval	logFC	p_adj
23511	10023811348	13.09133655892242	3.818235974257254e-32	0.1028683244365933	3.091102824996392e-31
55233	10023825385	12.9960029461329	3.837828757519832e-32	0.1173900921872406	3.1059418159558537e-31
9551	10023824541	-12.807760926857268	3.8381470403894377e-32	-0.1016237035774214	3.1059418159558537e-31
5255	10023818899	13.12999480745043	3.840248902909391e-32	0.1321427853767824	3.1065654258914573e-31
2791	10023826829	12.826225847805246	3.8404994165297655e-32	0.1830695431426957	3.1065654258914573e-31
8621	10025911115	12.929538673611631	3.8630713374102097e-32	0.0675713871581693	3.123537302047613e-31
5052	10025908324	13.037739460878958	3.866233196502002e-32	0.0917894993829874	3.12545050336692e-31
284578	10025935211	-12.760881918435164	3.907094543695607e-32	-0.1371988474466735	3.157832791694721e-31
1506	10023816364	12.792978596224147	3.9532304182349205e-32	0.0912991938483178	3.1944639133566692e-31
643923	10025932068	-13.073163643000385	4.057568452497498e-32	-0.1468038917921615	3.2774272838597926e-31
51573	10023812646	-13.218053114792127	4.0837574246272645e-32	-0.2013328726582905	3.297902788638136e-31
1641	10025909278	-12.742591748712671	4.160739331692527e-32	-0.1245654469008917	3.3593800811692173e-31
5359	10025903080	13.149970315425756	4.175279201645218e-32	0.2282620583536428	3.37042677847563e-31
9175	10025909994	-12.96271539021802	4.197025971731124e-32	-0.138947654842669	3.3865895679868228e-31
6059	10025907292	-13.001449329934676	4.200451490312473e-32	-0.1324663917390754	3.3886575177546504e-31
5429	10025905680	13.066160122630771	4.210352967277549e-32	0.1471894229040887	3.3959479374673948e-31
55793	10025912142	13.0048102667741	4.21742882017303e-32	0.1184810586036244	3.400956765682542e-31
9961	10023816760	13.222845724461534	4.311140726633253e-32	0.2025517165863571	3.4758129667929837e-31
6911	10025907868	12.809944059673736	4.331089064481475e-32	0.1194642910095315	3.491179529095677e-31
51225	10025909055	13.184496906777165	4.425270703630997e-32	0.1286371278774275	3.5663650643952727e-31
132321	10025903025	-12.950675565838583	4.483752458559676e-32	-0.1813889498281487	3.612013875558328e-31
6742	10025913213	-13.341789482942383	4.5535498303719006e-32	-0.0854149858870357	3.6659855982170175e-31
57161	10023814342	13.007493580961327	4.5619894992018856e-32	0.0798181728812595	3.6720276132920094e-31
3903	10025905789	13.081534649940956	4.586086119281847e-32	0.2230152542939059	3.6906671330750045e-31
254102	10023806159	12.870974488652644	4.7564168796497975e-32	0.1001447913338463	3.8269572927620645e-31
7754	10025932766	-12.727856489701834	4.77240169209348e-32	-0.1616741867534662	3.8390321209386004e-31
55508	10023825467	-12.995668914238369	4.813781715114987e-32	-0.1263228085553235	3.871526326161275e-31
4616	10023805227	13.17352765597936	4.8589282739920336e-32	0.3391727016262605	3.907035877224301e-31
4354	10023821346	-12.72849714191285	4.94196098654315e-32	-0.1148851309659338	3.9729886932340355e-31
9353	10023821030	-13.03697181874575	4.958196681958876e-32	-0.2349849807983151	3.985225407557697e-31
55501	10025906445	12.810062234047615	4.98518230789498e-32	0.0905297913188489	4.0060957662462125e-31
7538	10023809998	13.03676268307792	4.995499791666892e-32	0.2427786748353934	4.013565797027522e-31
63929	10025902901	12.890134078096922	5.038590190079555e-32	0.1415095252907972	4.04735833673466e-31
1836	10023834422	13.057434808770768	5.16272654353345e-32	0.299856164899589	4.1445309346003254e-31
33	10025904065	12.75961147438233	5.266153213702925e-32	0.2088488773709266	4.226695918149793e-31
10291	10023826103	-12.870052550066976	5.37227901290339e-32	-0.0756472426940004	4.308352789441511e-31
7547	10025904762	12.882159589160416	5.399503081795494e-32	0.1444144192769653	4.329301511592714e-31
221476	10025911792	12.907221702708554	5.419204841104141e-32	0.1876388288323197	4.3442115542565445e-31
539	10025902793	-12.761901996265706	5.428302950500252e-32	-0.0728569058211222	4.350617014806161e-31
339451	10031919972	12.752420362446726	5.633667046273026e-32	0.0639017472337018	4.513368174130216e-31
441061	10023806911	-12.7469185660285	5.668569006975668e-32	-0.1307905298978097	4.540403560236628e-31
51478	10023811865	12.894241625109524	5.723934146509412e-32	0.1463758220954592	4.583815153412634e-31
54360	10023805001	13.133305929150117	5.981796845740213e-32	0.2370457291578385	4.786412305982391e-31
10318	10025912765	13.09274551069668	6.08926644485394e-32	0.0740912791138894	4.870421216735142e-31
5716	10025903344	-12.92201781585949	6.158433952724635e-32	-0.0961151700938154	4.924741157634847e-31
51465	10025906589	12.890177598572784	6.17735109270534e-32	0.0851198451476971	4.938863238784159e-31
388115	10025932541	12.849069780394425	6.215815708233194e-32	0.0983679017207602	4.9686048233496105e-31
115825	10025906658	13.175138040869037	6.298269809529102e-32	0.1199587402387651	5.033490093963441e-31
79697	10025907437	-12.81541576380958	6.460951777856475e-32	-0.0756979142384549	5.162452925838128e-31
871	10023808155	13.12110156472029	6.521118970489397e-32	0.2876062923414978	5.209468235932957e-31
84795	10025909747	13.063760090783685	6.537203696563032e-32	0.1358028717679679	5.2212558194590465e-31
5959	10023816027	12.919396500866297	6.591467369632978e-32	0.1052397075611649	5.263525884919363e-31
90060	10025908141	13.065429121598324	6.607829520576726e-32	0.1342137700982258	5.275519178216541e-31
11314	10025906933	13.229063007788184	6.646487260066904e-32	0.2961361032204828	5.305304197834342e-31
9321	10023823142	12.956009826294135	6.687130559558646e-32	0.0985910393468563	5.336661689952533e-31
861	10023813786	13.189809874270685	6.707967303379895e-32	0.2449144614250555	5.351116077919624e-31
5788	10025908965	13.10416946513264	6.716271478999351e-32	0.249919915934212	5.356652663859786e-31
23017	10025905201	-12.807678627679362	6.741796244367657e-32	-0.2105285678012224	5.374827612720957e-31
7046	10023816106	13.240666264460186	6.811635930799267e-32	0.1789458048940826	5.429404613672792e-31
51626	10025909457	-12.720497501483052	6.96247866975453e-32	-0.1193063755699239	5.547386656145192e-31
6666	10025912656	12.926276499159584	7.135469903776173e-32	0.0902266430682307	5.684065256952507e-31
23530	10023814590	-12.994197963482293	7.226195200430682e-32	-0.1986379930973618	5.755169251275693e-31
55691	10025906644	-12.886781465282494	7.339635469503927e-32	-0.121526167932484	5.843147167452661e-31
7965	10023815859	-12.97700218018446	7.548978436411064e-32	-0.0943727969503678	6.008589118180883e-31
7337	10025910733	-12.787596438864869	7.579948893957953e-32	-0.0718788814453873	6.032017677363624e-31
25942	10025910174	12.88447197286248	7.640203145063976e-32	0.0779395900999054	6.078735660079261e-31
84708	10025905422	-12.794762004619647	7.657569444609782e-32	-0.2370956722053441	6.0913189101715715e-31
5050	10023814254	12.88658193412869	7.702744653435296e-32	0.0994234088912718	6.126013565234632e-31
4709	10023823960	-13.052138779953314	7.73595928203023e-32	-0.0935256138676248	6.151183817776265e-31
55286	10023826303	13.056497163886284	7.754766732444746e-32	0.1579326428914444	6.16489045234628e-31
54796	10023824996	12.899200311634685	7.81276212724642e-32	0.111663465932897	6.209738898386065e-31
7048	10025906727	12.677303839344486	7.911812720722751e-32	0.0583393449009328	6.2859224043282695e-31
6738	10025907188	12.883836635961195	8.156077438906877e-32	0.1064923362717259	6.478679915071025e-31
6009	10023818513	-12.944423896946802	8.217265043798724e-32	-0.1301518817445461	6.524644651716471e-31
56996	10023819926	13.104785649190088	8.286845778285423e-32	0.1239559850886891	6.578563099657465e-31
9730	10023829228	12.821800795376936	8.488940085019947e-32	0.0631855189196139	6.733553443852657e-31
51668	10025906615	-12.67974638506347	8.501549440134629e-32	-0.0702284142705896	6.7421938624770485e-31
390146	10025934552	-13.103643851007028	8.550266414772811e-32	-0.112314772013086	6.77809212456662e-31
26018	10025904626	13.340264651950164	8.566546811928812e-32	0.2197772239780244	6.789627900979899e-31
347902	10025903562	-13.45761812013414	8.597750751072166e-32	-0.1625749952454078	6.812984658101972e-31
442425	10031920612	-12.954757962369522	8.602436254891604e-32	-0.0767043903790055	6.815322631951235e-31
129293	10023817977	-12.897884692022384	8.717110874204256e-32	-0.1025212374926772	6.903389418119823e-31
1735	10023820333	12.843553356265126	8.719945375655906e-32	0.1787590404681939	6.9042421760887735e-31
10066	10026392220	13.021678567763486	8.747228818872612e-32	0.0613223483228272	6.924448770764132e-31
8493	10023805163	12.898681693865528	9.097038819092091e-32	0.1021464470493661	7.198462627194547e-31
392556	10025919507	12.655102820124188	9.536576282409793e-32	0.126793265842708	7.541709610893029e-31
259232	10025905946	-13.19290215703458	9.605285341389844e-32	-0.2327432806198602	7.592988694099277e-31
92106	10025912593	-12.796357306114094	9.81213560191028e-32	-0.0678123540770314	7.753383352304081e-31
81669	10025902788	12.99794699407	9.896300007993871e-32	0.0927529817501232	7.818315855068367e-31
25789	10025909296	-12.71178886548682	1.005081224738428e-31	-0.1405780550304211	7.938787554338518e-31
83439	10023839214	13.000620249078244	1.0277276579562238e-31	0.1791292987839901	8.116031846505925e-31
22902	10023825690	-12.74652796176923	1.034493267618432e-31	-0.2096302289882062	8.167818201417491e-31
81488	10025910008	12.955135529560492	1.035314853359365e-31	0.1242503183283213	8.172662266872156e-31
84129	10023837131	13.080046676690822	1.0412577146165938e-31	0.1271093305356194	8.21792305206747e-31
63941	10025911220	-12.728904875664526	1.0541317241730491e-31	-0.091123546500452	8.317857397653151e-31
11077	10023815210	-12.903124085642942	1.0562860625188489e-31	-0.0868136945042079	8.331509344526182e-31
1642	10023824458	-12.821748006074888	1.0604593335496694e-31	-0.0821718918817259	8.362746962824937e-31
79863	10025906492	-12.85905184083827	1.0634092112296564e-31	-0.0905842961190445	8.384326338237837e-31
8029	10023809404	12.6576846556504	1.088256241785243e-31	0.0765668005688066	8.576786753074711e-31
29890	10025908922	12.798108244276294	1.09143348327105e-31	0.0868559546493408	8.600101749826848e-31
51079	10026391774	-13.004191038225327	1.117389260719093e-31	-0.0980198795023957	8.799328420418199e-31
541611	10025923354	-12.687208086726752	1.124906202444338e-31	-0.1478090859053482	8.85674797194099e-31
27429	10025909983	-12.90095295202716	1.1315751880047086e-31	-0.0634064919774809	8.907469616197385e-31
374860	10025933035	-12.84203469388559	1.1566018208907488e-31	-0.1240841140893795	9.099002508429524e-31
440588	10025917699	-13.359153518291636	1.1593146058775927e-31	-0.0944279784698644	9.118517765092481e-31
5905	10025912224	-12.878303487065862	1.1705842756705604e-31	-0.146276620631468	9.205315385052976e-31
80823	10025925496	-12.712455134528348	1.1916131984464843e-31	-0.1438864150013499	9.366933447063821e-31
64699	10023844049	13.09361130271686	1.1969060290530451e-31	0.264408186509698	9.406656426811446e-31
613212	10023804845	-12.642020743569004	1.1985148179735424e-31	-0.2723744347581672	9.417415893178783e-31
23268	10023823590	13.090029465790494	1.2167418969159544e-31	0.0735381611507293	9.558724342171738e-31
65989	10025902491	-13.163721028834198	1.2354191155624566e-31	-0.0877708636468956	9.701571943081423e-31
84926	10023840272	-12.786726356936896	1.2676132595455206e-31	-0.1513857821513585	9.952398327992816e-31
152100	10025906237	-13.196678453013384	1.274474897112748e-31	-0.1065520839903	1.0004271374618056e-30
2917	10025911741	-12.622939957695344	1.2878467684825944e-31	-0.1255131450438915	1.0105197975628506e-30
92822	10025908622	12.954694102754017	1.2988702449578944e-31	0.1020309210458828	1.0187624445276776e-30
201965	10023823388	12.683399641497813	1.300736225531748e-31	0.1041600296303225	1.0200223385683185e-30
9941	10025910506	-12.836466508988098	1.3137466632744694e-31	-0.1133374386476946	1.029813788334088e-30
144568	10025906857	12.628005334632222	1.3274205765011974e-31	0.0801776525457941	1.040324825318576e-30
119710	10023850630	-12.911869984599694	1.3350330738100378e-31	-0.1194142506469983	1.0458735368818966e-30
6444	10023826987	12.657807946497126	1.3492410382817462e-31	0.1113919539746688	1.0563720945526608e-30
80100	10023843665	12.713304506973383	1.358897012919216e-31	0.1583776853957222	1.0637201009857873e-30
54948	10023819368	-12.709411349322869	1.3711479821829295e-31	-0.0738980552961167	1.072882325500906e-30
138046	10025903718	-12.65412146428156	1.377071703433482e-31	-0.1483997966281282	1.0770883415146791e-30
127495	10025903646	-12.698746733244764	1.3820793562224634e-31	-0.0987973216393445	1.0807899086684925e-30
23262	10025905063	-12.637723300126424	1.3908790117397895e-31	-0.0812584941868194	1.0873354427935737e-30
439938	10025907341	-12.685981149348668	1.412429217904585e-31	-0.0686336664292227	1.1036447121402846e-30
114789	10023831804	-12.783621942284874	1.4133948625420226e-31	-0.1186650318686541	1.1041795982627417e-30
26231	10025908772	-12.806838230361148	1.4158001568997042e-31	-0.1058109730876494	1.1056188899208824e-30
51547	10025907156	12.65204155554714	1.4237730434106932e-31	0.099259122573684	1.1116240338933023e-30
10940	10025904180	-12.861792558181998	1.4375519995442301e-31	-0.0939685102804664	1.1221590330305514e-30
7478	10025912009	-12.81041241271652	1.446802651924963e-31	-0.0774664647397246	1.1291557354979644e-30
63934	10025908958	-12.688484898070843	1.4786632504657927e-31	-0.1264886734541463	1.1537920635338965e-30
10133	10025905569	-12.90069776495354	1.4869073437706914e-31	-0.1206700275515903	1.15999444812935e-30
286184	10025914653	-13.035525630847369	1.4897473931882512e-31	-0.1251390909294103	1.1619793011206216e-30
84134	10023831160	-12.798298380801086	1.4925047365720442e-31	-0.1067559758491884	1.1638988694173098e-30
10135	10025925927	12.738968275702575	1.4973797994378123e-31	0.2559164176052188	1.1672371208953617e-30
581	10023812217	12.726911112457648	1.500771933004599e-31	0.0854141562568317	1.1696492366750128e-30
3688	10023817325	12.859517806963336	1.5127045469058714e-31	0.1735623166775165	1.1782477613020551e-30
65062	10025906282	-12.732540611778898	1.5125486148385284e-31	-0.0994920966741545	1.1782477613020551e-30
6036	10023809875	13.011300796674156	1.5163068704600126e-31	0.3364399977482227	1.1808194661314293e-30
51566	10025903076	-13.205346885623303	1.5230887308275652e-31	-0.1556080731336757	1.1858657154986474e-30
3981	10023807488	-12.886136983937469	1.5397728222620236e-31	-0.1108745832845695	1.1986182413486382e-30
5996	10025903585	13.271704816275516	1.547756018844776e-31	0.583767870304101	1.2045939453184628e-30
4900	10023826403	-12.693760467018944	1.6695830215023323e-31	-0.2247231287682473	1.298638041279438e-30
401494	10023847111	12.733605483340344	1.6708900968660858e-31	0.1441361117536675	1.299397406551175e-30
27258	10025904788	-13.180182954187828	1.6768704516772347e-31	-0.0651820725365699	1.3037900107260845e-30
23002	10023832575	12.806885703104722	1.6789830202519254e-31	0.1144583705973556	1.3051742140410772e-30
29954	10025903062	12.755556674098289	1.6871031051961044e-31	0.0918624578595835	1.3112269483993468e-30
2849	10025907571	-12.682660070869824	1.7129009154713723e-31	-0.2186772188320443	1.3307505530007025e-30
2903	10023826651	-12.751959512587677	1.7230499021676314e-31	-0.1804399939564701	1.3381059738462748e-30
10268	10023814070	12.618973897424986	1.7431819924933782e-31	0.1176954672030265	1.3534727943297074e-30
80279	10025903662	13.031602829641528	1.753337319599754e-31	0.0805616958314197	1.3610887334758566e-30
9519	10023824750	-12.844320816042682	1.761272155033503e-31	-0.1741787993207212	1.3669782700991108e-30
56672	10025908047	13.043513224257156	1.7976006655008683e-31	0.1281249363542654	1.3946228350952816e-30
23462	10023811469	-12.666889909872562	1.841169753874139e-31	-0.0899842699241627	1.4278607686510598e-30
55705	10025912043	-12.721223438897926	1.8919806850682251e-31	-0.0823379129758537	1.466975943732331e-30
25890	10025911398	12.651697114391204	1.9268291692629082e-31	0.1580082740557366	1.493112049095424e-30
3669	10023810622	12.900833061162675	1.931876808160297e-31	0.2312506752589418	1.4967282253360249e-30
51019	10023825417	-12.847894050915713	1.9592130543146535e-31	-0.10883203205158	1.5176077454837232e-30
10692	10025910664	12.979693518821165	1.9599225864684676e-31	0.1196217075647216	1.5178580283217942e-30
333926	10025906961	-12.57780780919608	1.984235658122595e-31	-0.1683375859367578	1.5363843219210633e-30
55290	10025909030	-12.730404794807558	1.984948205661553e-31	-0.0861802487183657	1.5366331398972368e-30
126669	10023822790	12.591769304561309	2.0378311752157885e-31	0.1421153678087154	1.5769505232954328e-30
4668	10025905800	12.921449447807882	2.0500414000691264e-31	0.1098174883912061	1.5860867873688258e-30
113146	10023807643	-12.711668688549244	2.0644834448440743e-31	-0.1665604355125745	1.5969458391783227e-30
57575	10025911548	-12.860901151655014	2.106040235674943e-31	-0.2454922496299979	1.6284500090022e-30
4901	10023816622	-12.705934493139514	2.208887037491009e-31	-0.0663430037003082	1.707378491239006e-30
9844	10023806896	-12.60486565665799	2.208986123339264e-31	-0.1038903696078631	1.707378491239006e-30
80303	10023835818	12.976722248714806	2.2197107498166733e-31	0.2332200687649886	1.7153302823686592e-30
5163	10023837299	-12.705085072261102	2.264660640259918e-31	-0.1093987098395451	1.7493779734397166e-30
440450	10023817937	12.59752859783264	2.274381701917372e-31	0.1509263926958783	1.7565417469782614e-30
2328	10033668862	12.69524566004769	2.2818296680618733e-31	0.1768899580371563	1.7616012060037423e-30
1436	10025909708	13.211944571641624	2.296804507704593e-31	0.2658989444736799	1.7728135402365186e-30
10983	10023818165	-12.847741006625002	2.314499317233137e-31	-0.1299596427211945	1.7861204947135098e-30
6563	10033668516	13.31829458323251	2.3167416376262685e-31	0.4251022486565544	1.78749973533608e-30
55627	10025904094	12.849823845814443	2.322227684317814e-31	0.0871832716253133	1.7913806645719513e-30
9920	10023810067	-12.605146665466036	2.3370244086837365e-31	-0.0822543020971456	1.802440973357494e-30
162417	10025903376	12.720164382806646	2.3387303908553493e-31	0.10058484013737	1.8034026256929355e-30
79861	10023833074	12.886216231997382	2.3648819308657714e-31	0.2051632778386686	1.8228524773235382e-30
79689	10023816838	12.759873734481776	2.386685964731041e-31	0.3324360401979248	1.839298110548073e-30
6657	10025911203	13.161938507158446	2.387427240535914e-31	0.1964077912177193	1.83950847407318e-30
563	10025904814	12.837712464779864	2.407792379716166e-31	0.2153669062547791	1.854472248534333e-30
56987	10023818898	12.835741233086711	2.42679222005451e-31	0.1300585375421266	1.8683731556985727e-30
81554	10023833889	12.785336539886227	2.458942155615516e-31	0.0735100044857283	1.8927542205090628e-30
5224	10023814172	12.782760046848056	2.5639675456031364e-31	0.192952935681919	1.9720510121654827e-30
11094	10025910130	12.748473845451482	2.594547775157564e-31	0.0828152493690815	1.9951808263153698e-30
81788	10023834260	13.206352543892146	2.7015371186816623e-31	0.25555834545346	2.0766414485678222e-30
810	10023805712	-12.90050697093569	2.7201208632208867e-31	-0.1213014248890158	2.090108519313701e-30
5606	10023824552	12.909499638525626	2.825147589004542e-31	0.089983573461732	2.1703852395090635e-30
7776	10023814621	-12.62618601755165	2.84465359499059e-31	-0.071880783797522	2.1849431601726712e-30
81854	10025909796	-12.635485829306722	2.913109659239904e-31	-0.0708426587436172	2.236648698493812e-30
10558	10025909111	-12.781791893567746	2.9190150515532328e-31	-0.1361696055572426	2.2403069797774717e-30
23367	10023832267	-12.774607548197064	2.922647680631111e-31	-0.0668217362549835	2.242656786387772e-30
8321	10023807949	12.580343079170149	3.0249731516554247e-31	0.1464268919006246	2.3189099413939323e-30
59353	10023846586	-12.531336538126608	3.059874433722841e-31	-0.1756578943498705	2.3447496636096997e-30
1717	10023827342	12.699733192687129	3.076588577187315e-31	0.1201186911008113	2.3562562580978023e-30
2235	10025902440	-12.664378110856234	3.080988545014866e-31	-0.0991335735318676	2.359088305032825e-30
57162	10025903437	12.851615137476118	3.1143170436736807e-31	0.1000830884945409	2.3841429248782343e-30
220202	10025904556	-13.152381410062592	3.1188969710755404e-31	-0.1178876610784261	2.3871838079471398e-30
124925	10025909611	-12.761109392739945	3.137236812400195e-31	-0.1662610196059297	2.400753204579771e-30
23155	10025913221	-12.617706184576994	3.161043951100907e-31	-0.1017918106025025	2.4185003194243013e-30
51510	10028976749	-12.894406248479564	3.1705939664962813e-31	-0.0911614012179823	2.42533458625071e-30
56927	10023842034	12.76885051856318	3.236064100988682e-31	0.0757079774382905	2.4744519736584665e-30
51309	10023820084	-12.750745352892714	3.239380052160443e-31	-0.0953334018504417	2.4765054194017555e-30
257397	10023817941	-12.80832670245302	3.279049359865975e-31	-0.1237872793393281	2.5058571761777334e-30
57050	10025907046	-13.117051095461344	3.322247552177325e-31	-0.1140051396097986	2.537881832935148e-30
127281	10025903441	-12.657317138203783	3.414137619857715e-31	-0.1299708866436572	2.6065563791644522e-30
54815	10025908097	12.768592269957312	3.463177879605231e-31	0.0684116334329234	2.6434828431965306e-30
90410	10025903886	12.965870351526556	3.5156412204305536e-31	0.0735912007282247	2.682486152651751e-30
80007	10023839763	-12.762437047661724	3.555380093055641e-31	-0.1112831923180193	2.711753981654865e-30
10287	10023814014	12.627440216542498	3.577567124495564e-31	0.1313432102313416	2.7281467025856293e-30
91624	10025909383	12.823895220295212	3.621408179170067e-31	0.170402394676316	2.760506758738604e-30
996	10025904522	-13.051448626664168	3.7210672580772455e-31	-0.1287933692796589	2.834823931289259e-30
185	10026393075	12.509781938389752	3.747845005765956e-31	0.1116417362555356	2.854670386396873e-30
55343	10023808397	-12.716080197503292	3.8119913550762565e-31	-0.1058505719516519	2.9029666620278287e-30
55689	10025903630	-12.77381651228605	3.8287270951045964e-31	-0.1190410242339346	2.9145814010796228e-30
1084	10025904892	12.555682833340388	3.858668972276783e-31	0.0737493531624327	2.9362362888615275e-30
3419	10025907291	-12.716807860129288	3.885214373778914e-31	-0.2031022761008013	2.9558632694564348e-30
3672	10025904511	12.659804158072044	3.929514576116032e-31	0.1797079670587836	2.988987849532101e-30
84127	10025909251	12.589073660943187	3.961206952890953e-31	0.0446727842689849	3.011928167045231e-30
705	10025906559	-12.82089714069468	3.976265841114909e-31	-0.0880215725076782	3.0227931534544922e-30
54965	10025905863	-12.92978776793288	4.012553561716531e-31	-0.1060166962252927	3.0497891622334624e-30
59271	10023833734	12.794084711015907	4.065621095000186e-31	0.1128900144448798	3.0889283677293485e-30
84958	10023834001	12.612792054436303	4.095553833021407e-31	0.0987814439694103	3.1110685469170543e-30
5053	10023822966	-12.65463877706543	4.096664964789898e-31	-0.1862947177368395	3.1113109013330854e-30
10229	10025904725	-12.789490817224134	4.172181803068218e-31	-0.0523553858203951	3.168051444510335e-30
80741	10025905150	12.841588783768032	4.192503406451907e-31	0.1090767855465409	3.182866907719963e-30
6596	10023823847	-12.876666896876298	4.210162505643305e-31	-0.225938900096053	3.195655714428387e-30
90784	10025923605	-12.58072683106752	4.214941754219021e-31	-0.1100812193035157	3.1986652261538474e-30
441094	10025923774	-12.775532070579663	4.248233766087404e-31	-0.130867808914586	3.2233073658859035e-30
253665	10025934961	-12.609649532930131	4.251764060889202e-31	-0.0657530628883501	3.225362926066587e-30
55178	10025911087	-12.699535774388146	4.307910701572371e-31	-0.0682672437456685	3.267324432472732e-30
7525	10023820207	12.793566787028588	4.352090728294368e-31	0.1577647282541812	3.2995584598996865e-30
79875	10023811946	12.645202235402484	4.374823550586391e-31	0.2741257522975898	3.316153397665639e-30
23133	10025911212	12.927607799553986	4.410140642216728e-31	0.0848688756223464	3.3422790744023365e-30
146802	10025908596	12.511160126344166	4.51787468254467e-31	0.2354320981463119	3.4226059311543805e-30
26063	10023810624	-12.71973474254922	4.572817582954081e-31	-0.087222491881919	3.4635610231090686e-30
9202	10023823087	-12.511245900470508	4.723647477335226e-31	-0.1068077631156708	3.577113416420429e-30
1265	10023822888	12.891713542959856	4.727930541934749e-31	0.3046813426929525	3.579666763438646e-30
10060	10023818686	13.003341028991256	4.72992049957321e-31	0.1427646571364331	3.5804832766088974e-30
2021	10023808357	-12.68465970528034	4.8147126253043205e-31	-0.1030448032565646	3.6432654964737766e-30
7697	10025918816	-12.902042699376755	4.838813103857727e-31	-0.1196116344266693	3.660796970715168e-30
6217	10023827503	12.86672000135155	4.965916001382239e-31	0.0970557356364413	3.7555098293087096e-30
7412	10023815570	12.584589042671166	5.172694901575081e-31	0.340276633024512	3.9096297043269034e-30
441744	10023847366	12.881842359453405	5.2342995985144905e-31	0.097064045693686	3.955430708534998e-30
1475	10023811808	12.792708924042714	5.280349067302287e-31	0.2569344109418451	3.9894616534647786e-30
284677	10023831089	-12.762915752061575	5.316378483348037e-31	-0.1706374565226669	4.015138373887923e-30
10151	10025912812	-12.955302524692362	5.3920087068707225e-31	-0.0788432602787795	4.069909723402805e-30
23420	10023820266	-12.501695525218103	5.478952436114244e-31	-0.1050159779671317	4.1331525195038894e-30
9518	10023813065	12.559712299015702	5.485749842741991e-31	0.2518677103711526	4.137485672482823e-30
5707	10023815209	-12.751712546289385	5.524469630678835e-31	-0.0836100482923156	4.1658891743725226e-30
26993	10025907701	12.841378350895129	5.765561071428546e-31	0.1145891694658085	4.343532639132925e-30
390421	10023837428	-12.700846527754438	5.765575147769621e-31	-0.2079184802674953	4.343532639132925e-30
374395	10025935045	12.813043467981371	5.7952281554399705e-31	0.0831693414634579	4.365034744883643e-30
11100	10025904544	12.851362649929271	5.821239805173303e-31	0.1196947686301397	4.383786417699528e-30
9019	10025904489	12.521917359271065	5.831953396483239e-31	0.0978225277480788	4.39101263971366e-30
58488	10023820052	12.806068199080062	5.836330139533302e-31	0.1000019238172389	4.3934658467011894e-30
7746	10025906894	12.774007894043512	5.873932459103198e-31	0.0666695988011257	4.420924832220226e-30
5927	10025903628	12.732711052834546	5.895691234360916e-31	0.1128653145467433	4.4364511817183296e-30
54497	10025920854	-12.585098444883856	5.9196720499961485e-31	-0.1133185539441216	4.4536433274056445e-30
56243	10023815188	-12.468102059990546	5.9311686652680494e-31	-0.1137172229779433	4.4614382453414194e-30
83694	10025907041	-12.571236935074742	6.105321056535921e-31	-0.1056820586061571	4.591556789215603e-30
8637	10025908160	12.806598759043808	6.177196904957523e-31	0.1184537286795623	4.6447223282299295e-30
54919	10025903997	12.97109741950336	6.179499230881401e-31	0.0884197204895952	4.6455642064884496e-30
84099	10023814048	-12.50687018572628	6.21533128298005e-31	-0.12101861782722	4.671607592718262e-30
54958	10025910640	-12.668409168033484	6.276092669648634e-31	-0.1104768236338545	4.7154728397819125e-30
81552	10023824509	-12.912886737428648	6.338615792653608e-31	-0.0830194822455044	4.7606276928381215e-30
54470	10025905254	12.533825966086248	6.337859997260152e-31	0.0544632521691162	4.7606276928381215e-30
5979	10025907757	-12.45321626441819	6.3762516354667625e-31	-0.1763221584901438	4.7870635367189294e-30
84684	10023830903	-12.452825092139328	6.554096175501447e-31	-0.141967126256729	4.919642609854708e-30
143	10025908386	12.934834222122872	6.565723180574857e-31	0.158323298704851	4.9270567848729634e-30
57187	10023814715	12.857922751731335	6.604478605374645e-31	0.0853524727818122	4.954620313581285e-30
25871	10025904394	-12.6269331482464	6.627308640820907e-31	-0.0747228739065775	4.970797850132618e-30
203604	10025915387	12.628814870182955	6.694116489555251e-31	0.0666334376495253	5.018990183426805e-30
283927	10023825860	-12.689059514097082	6.893163792499276e-31	-0.1210610162557057	5.1613319437547e-30
51399	10025904958	-12.840482237477444	6.960545200583673e-31	-0.0930211841245387	5.210791223154692e-30
85461	10023831874	12.78199345321804	7.075544366441567e-31	0.1232928656096979	5.294863454254616e-30
1545	10033669028	12.463889524339626	7.20244712851811e-31	0.3357782286667352	5.3888023468226934e-30
659	10023811120	-12.585142431926256	7.269820551360532e-31	-0.1199862287261352	5.4381746573498715e-30
7306	10023813280	-12.66335048633506	7.331316388135705e-31	-0.1397829954038422	5.483132287242392e-30
134701	10023815089	-12.438579047012809	7.353937156429034e-31	-0.15988995840706	5.4990034552547584e-30
81789	10025912569	12.613506811285855	7.358687546053353e-31	0.0787753390494349	5.5015083138366146e-30
440895	10023814235	-12.665387808571472	7.391495572000713e-31	-0.0534884273436663	5.523933524889422e-30
145581	10025909356	-12.451264163008393	7.616337273367463e-31	-0.1605753568278377	5.690883167165189e-30
347746	10023817135	-12.820309776433898	7.700474895053358e-31	-0.2329210305328847	5.7526560265822736e-30
2533	10023836231	12.880211042622534	7.719407214843378e-31	0.2803904124940826	5.765702897871228e-30
5230	10023806017	-12.830758660750549	7.72854780312509e-31	-0.1756974064694473	5.771432656021931e-30
